7 7
0.500303;0.345585;0.405587;0.405587;0.208999;0.366288;0.35131;value = 3.62134
-0.483093;-0.582567;0.290489;0.290489;0.275173;0.411788;0.114804;value = 1.17102
-0.0648831;-0.0165409;0.292138;0.292138;0.601951;-0.561337;-0.383905;value = 0.94903
-0.371469;0.170216;-0.428984;-0.428984;-0.4449;-0.0727211;0.511623;value = 0.984298
0.436355;-0.248498;-0.487701;-0.487701;0.1121;-0.504321;0.0723322;value = 0.864853
0;0;0;0;0;0;0;value = 0
0;0;0;0;0;0;0;value = 0
